id,AspectTerms,A_start,A_end,OpinionTerms,O_start,O_end,Categories,Polarities
5438,_, , ,还可以,0,3,整体,中性
5438,_, , ,便宜一点,17,21,价格,正面
5438,_, , ,说好价钱,22,26,价格,正面
5439,包装包装,11,15,完美。完美。,15,21,包装,正面
5439,时间,21,23,来吧。,24,27,物流,正面
5440,客人们,27,30,热的。,30,33,服务,正面
5440,_, , ,经济经济经济,10,16,价格,正面
5440,_, , ,有偿,17,19,价格,正面
5440,交付。,36,39,快点!,39,42,物流,正面
5440,_, , ,超级满意,5,9,整体,正面
5440,_, , ,凉爽。,43,46,整体,正面
5441,_, , ,特别有用,2,6,整体,正面
5441,_, , ,很去油,7,10,使用体验,正面
5441,_, , ,闻起来好香啊,13,19,气味,正面
5441,_, , ,特别特别津贴特别津贴,37,47,价格,正面
5441,_, , ,很滑,27,29,使用体验,正面
5442,_, , ,满意,0,2,整体,正面
5443,_, , ,令人印象深刻,0,6,使用体验,正面
5443,_, , ,很舒服,10,13,使用体验,正面
5444,_, , ,这是很好的。,12,18,整体,正面
5445,_, , ,尼斯。不错。,36,42,整体,正面
5446,后勤后勤后勤,0,6,非常快,6,9,物流,正面
5446,_, , ,水很湿,22,25,功效,正面
5446,_, , ,"非常好,我非常喜欢",12,21,整体,正面
5446,_, , ,我喜欢它。,28,33,整体,正面
5447,_, , ,这是很好的。,0,6,整体,正面
5448,_, , ,太快了,0,3,物流,正面
5448,_, , ,有点干燥,29,33,使用体验,负面
5449,_, , ,没用的,6,9,整体,负面
5450,_, , ,没关系。,11,15,整体,正面
5451,_, , ,说得好,6,9,整体,正面
5452,_, , ,这是伪造的。,6,12,真伪,负面
5452,_, , ,刺激。,23,26,使用体验,负面
5453,_, , ,很好,0,2,整体,正面
5453,_, , ,非常喜欢,6,10,整体,正面
5453,后勤后勤后勤,11,17,来吧。,18,21,物流,正面
5453,服务,22,24,很好,0,2,服务,正面
5453,_, , ,赞一下,27,30,整体,正面
5454,_, , ,这是很好的。,5,11,整体,正面
5454,_, , ,是的....,12,18,整体,正面
5455,_, , ,这是真实的。,5,11,真伪,正面
5455,_, , ,很好不错,29,33,整体,正面
5455,_, , ,太过分了,37,41,价格,正面
5456,活动活动活动活动,38,46,_, , ,价格,正面
5456,_, , ,它会爆炸的。,28,34,整体,正面
5457,_, , ,很高兴。,7,11,整体,正面
5458,送货总经理,20,25,_, , ,物流,正面
5458,_, , ,还可以,6,9,整体,正面
5459,_, , ,这是很好的。,6,12,整体,正面
5460,_, , ,这是很好的。,3,9,整体,正面
5460,_, , ,还可以,0,3,整体,正面
5461,_, , ,情况不妙,0,4,整体,负面
5461,_, , ,不太像气泡有点像气泡,5,15,使用体验,负面
5462,_, , ,"非常好,我们去接她",7,16,整体,正面
5462,客人们,17,20,"好,我还好",21,26,服务,正面
5463,服务态度。,0,5,烂透了,5,8,服务,负面
5464,_, , ,是啊。不错。,30,36,整体,正面
5465,_, , ,很好用,5,8,整体,正面
5466,_, , ,不错,2,4,整体,正面
5467,_, , ,非常喜欢,6,10,整体,正面
5468,_, , ,我喜欢它。,0,5,整体,正面
5469,_, , ,挺好,10,12,整体,正面
5470,体液补充效应,9,15,很好。不错。,15,21,功效,正面
5470,_, , ,是真实的,22,26,真伪,正面
5471,_, , ,不油腻。,16,20,使用体验,正面
5472,后勤后勤后勤,4,10,很快的,12,15,物流,正面
5473,_, , ,干净的,6,9,功效,正面
5473,_, , ,湿透了,10,13,功效,正面
5473,_, , ,不是干燥的。,13,19,使用体验,正面
5474,_, , ,还行,4,6,整体,正面
5475,_, , ,不错,9,11,整体,正面
5476,_, , ,是正品,2,5,真伪,正面
5476,后勤后勤,6,10,很快,10,12,物流,正面
5476,_, , ,放松点,14,17,其他,正面
5477,湿保持效力,0,5,你还好吗?,5,10,功效,正面
5477,_, , ,我喜欢它。,11,16,整体,正面
5478,_, , ,不错,10,12,整体,正面
5478,_, , ,便宜又美丽,13,18,价格,正面
5479,_, , ,这是很好的。,0,6,整体,正面
5479,_, , ,没有粉末,29,33,使用体验,正面
5480,礼品礼品,18,22,_, , ,价格,正面
5480,_, , ,这是很好的。,8,14,整体,正面
5481,_, , ,不错,0,2,整体,正面
5482,_, , ,很好,0,2,整体,正面
5483,底色,10,12,很好。不错。,12,18,功效,正面
5483,_, , ,"是啊,这是很好的。",0,9,整体,正面
5483,_, , ,很方便的,24,28,其他,正面
5484,价格,6,8,更低一点,11,15,价格,正面
5484,体液补充效应,19,25,仍然不错,25,29,功效,正面
5484,_, , ,阳,17,18,真伪,正面
5485,_, , ,这是很好的。,0,6,整体,正面
5485,_, , ,体液补充,13,17,功效,正面
5486,_, , ,还行,0,2,整体,中性
5486,_, , ,有点干燥,10,14,使用体验,负面
5487,_, , ,价格是好的。,0,6,价格,正面
5487,_, , ,这是很好的。,12,18,整体,正面
5487,_, , ,并不贵,18,21,价格,正面
5488,_, , ,好,0,1,整体,正面
5489,_, , ,满意,0,2,整体,正面
5490,发货,0,2,来吧。,2,5,物流,正面
5490,后勤后勤后勤,6,12,来吧。,12,15,物流,正面
5491,体液补充效应,1,7,很好,7,9,功效,正面
5491,_, , ,这是非常好的。,21,28,使用体验,正面
5492,_, , ,我有点失望,14,19,整体,负面
5492,_, , ,有点裂缝,0,4,使用体验,负面
5493,_, , ,非常好。很不错。,6,14,整体,正面
5494,_, , ,这是真实的。,17,23,真伪,正面
5494,_, , ,这是很好的。,10,16,整体,正面
5495,_, , ,很好。不错。,0,6,整体,正面
5495,_, , ,挺好的,8,11,整体,正面
5496,补液,14,16,坚固的。,20,24,功效,正面
5496,易渗透性,16,20,非常强。,22,26,功效,正面
5496,_, , ,这是很好的。,7,13,整体,正面
5497,泡沫,13,15,"太多了,我们走",15,22,使用体验,正面
5497,尝尝,22,24,闻起来有点臭,24,30,气味,正面
5498,_, , ,"真好吃,你觉得呢?",0,9,整体,正面
5499,_, , ,便宜点,4,7,价格,正面
5500,_, , ,我很满意,9,13,整体,正面
5500,_, , ,-都结束了,14,19,使用体验,正面
5500,_, , ,白色的白色。,21,27,功效,正面
5500,_, , ,不过敏,28,31,使用体验,正面
5500,_, , ,光滑,19,21,使用体验,正面
5501,交付。,18,21,很快,22,24,物流,正面
5501,_, , ,实在是太慷慨了,0,7,价格,正面
5501,_, , ,很好。不错。,11,17,整体,正面
5502,_, , ,不油腻。,10,14,使用体验,正面
5502,_, , ,凉爽。,7,10,使用体验,正面
5502,_, , ,它是如此的好。,0,7,整体,正面
5503,价格价格价格,0,6,实在是太慷慨了,6,13,价格,正面
5503,后勤速度,42,46,马上就好了,46,51,物流,正面
5503,_, , ,"舒服的,我感觉很舒服",17,27,使用体验,正面
5504,_, , ,这是完美的。,2,8,整体,正面
5504,_, , ,我非常喜欢,10,15,整体,正面
5505,交付。,0,3,挺快的,3,6,物流,正面
5505,_, , ,不错的,19,22,整体,正面
5506,后勤后勤后勤,3,9,超级快。,11,15,物流,正面
5506,礼品礼品,22,26,不错,27,29,价格,正面
5507,尝尝,0,2,不错,2,4,气味,正面
5507,_, , ,不是很紧,5,9,使用体验,正面
5508,_, , ,尼斯。不错。,13,19,整体,正面
5508,_, , ,一种颜色友好的东西。,0,10,使用体验,正面
5509,_, , ,这是真实的。,0,6,真伪,正面
5509,_, , ,很好。不错。,7,13,整体,正面
5510,_, , ,这是很好的。,0,6,整体,正面
5510,_, , ,不错,22,24,整体,正面
5510,_, , ,挺温柔的,17,21,使用体验,正面
5511,_, , ,这是很好的。,0,6,整体,正面
5512,_, , ,不错,26,28,整体,正面
5512,_, , ,便宜点,3,6,价格,正面
5512,体液补充效应,20,26,很好。不错。,26,32,功效,正面
5512,_, , ,吸收吸收,43,47,使用体验,正面
5513,_, , ,不错,2,4,整体,正面
5513,厚度,5,7,中温,7,9,尺寸,正面
5513,大小大小,10,14,适合,14,16,尺寸,正面
5513,_, , ,五颗星星不错,26,32,整体,正面
5513,_, , ,便宜点,17,20,价格,正面
5514,_, , ,垃圾,0,2,整体,负面
5514,_, , ,最差劲的,8,12,整体,负面
5514,_, , ,浪费金钱。,16,21,整体,负面
5514,_, , ,浮粉,25,27,使用体验,负面
5514,_, , ,很难推动,29,33,使用体验,负面
5514,_, , ,卡,23,24,使用体验,负面
5515,_, , ,这是很好的。,0,6,整体,正面
5516,_, , ,还可以,2,5,整体,正面
5516,运送人包装,8,13,空空,17,19,物流,负面
5517,设计,7,9,是的。说。,0,5,其他,正面
5518,_, , ,非常好,0,3,整体,正面
5518,_, , ,我喜欢它。,4,9,整体,正面
5519,包装包装,12,16,挺好的,16,19,包装,正面
5520,交付交付交付交付,2,10,很快,10,12,物流,正面
5520,包装包装,23,27,非常好。非常好。,27,35,包装,正面
5520,_, , ,不错的,36,39,整体,正面
5521,_, , ,"很好,便宜点",3,9,价格,正面
5521,_, , ,这是自然的。,23,29,功效,正面
5521,_, , ,不错,29,31,整体,正面
5522,_, , ,挺好,13,15,整体,正面
5523,_, , ,这是很好的。,0,6,整体,正面
5524,_, , ,非常好。,8,12,整体,正面
5524,_, , ,很好不错,15,19,整体,正面
5525,交付。,8,11,"很快,我马上去",11,18,物流,正面
5525,_, , ,这是很好的。,0,6,使用体验,正面
5526,价格价格价格,8,14,真实,14,16,价格,正面
5526,体液补充效应,33,39,不错,39,41,功效,正面
5526,珍爱,42,44,很多。,45,48,成分,正面
5526,尝尝,49,51,光线很亮,51,55,气味,正面
5526,_, , ,这是很好的。,26,32,整体,正面
5527,_, , ,这是很好的。,8,14,整体,正面
5528,_, , ,黏黏糊糊,0,4,使用体验,负面
5528,_, , ,不吸收,4,7,使用体验,负面
5529,_, , ,我觉得很好吃,5,11,整体,正面
5529,日期,17,19,情况不太好,19,24,新鲜度,负面
5530,_, , ,这是很好的。,0,6,整体,正面
5530,_, , ,-我很高兴,35,40,整体,正面
5531,_, , ,很好。不错。,0,6,整体,正面
5532,_, , ,还可以,0,3,整体,正面
5533,_, , ,好很多,10,13,整体,正面
5534,_, , ,不错,2,4,整体,正面
5534,_, , ,很不错的,5,9,使用体验,正面
5534,_, , ,爱!,10,12,整体,正面
5535,速度速度,4,8,很快,8,10,物流,正面
5535,_, , ,不错,0,2,整体,正面
5536,_, , ,这是真实的。,0,6,真伪,正面
5537,_, , ,好,7,8,整体,正面
5538,_, , ,不错,12,14,整体,正面
5539,_, , ,冰冰凉凉,16,20,使用体验,正面
5539,_, , ,水和润滑水,21,26,使用体验,正面
5539,_, , ,很舒服,26,29,使用体验,正面
5540,_, , ,说得好,9,12,整体,正面
5540,_, , ,不错,6,8,整体,正面
5541,后勤后勤后勤,11,17,惊人的快。,17,22,物流,正面
5541,_, , ,不错,32,34,整体,正面
5542,_, , ,不错啊,15,18,整体,正面
5543,清洁。,16,19,"很好,我们去接他",20,28,功效,正面
5543,_, , ,说得好,29,32,整体,正面
5543,_, , ,中中,7,9,使用体验,正面
5543,_, , ,一点都不刺激,9,15,使用体验,正面
5543,_, , ,这是很好的。,0,6,整体,正面
5544,_, , ,这是很好的。,10,16,整体,中性
5544,礼品礼品,21,25,经常,19,21,价格,正面
5545,活动活动活动活动,1,9,这是一笔好交易,14,21,价格,正面
5546,_, , ,还可以,11,14,整体,正面
5547,礼品礼品,8,12,"哦,该死。",0,5,价格,正面
5547,礼品礼品,10,14,真实,5,7,价格,正面
5548,_, , ,超级。,0,3,整体,正面
5549,清洁清洁能力,0,6,是啊。说吧。,12,18,功效,正面
5549,_, , ,有点红,21,24,使用体验,负面
5550,_, , ,很好。不错。,2,8,整体,正面
5550,_, , ,喜欢,11,13,整体,正面
5551,_, , ,它的清新。,7,12,使用体验,正面
5551,_, , ,没有石油。,12,17,使用体验,正面
5552,_, , ,不错的,0,3,整体,正面
5552,_, , ,不错,5,7,其他,正面
5552,_, , ,这就像一个真实的东西。,10,21,真伪,正面
5553,_, , ,很好不错,18,22,整体,正面
5554,体液补充效应,13,19,好,19,20,功效,正面
5554,_, , ,很好用,9,12,整体,正面
5555,遮遮罩,0,3,情况不太妙,3,8,功效,负面
5556,_, , ,这是真实的。,14,20,真伪,正面
5556,_, , ,不错,12,14,整体,正面
5557,_, , ,很好。不错。,0,6,整体,正面
5557,_, , ,我喜欢它。,6,11,整体,正面
5558,_, , ,覆盖黄色,3,7,功效,正面
5558,_, , ,没有油腻。,9,14,使用体验,正面
5558,_, , ,这是很好的。,27,33,整体,正面
5559,后勤后勤后勤,12,18,很快,19,21,物流,正面
5560,_, , ,这是一个小的。,4,11,尺寸,中性
5561,_, , ,-不错的,15,19,真伪,正面
5561,_, , ,中度,22,24,使用体验,正面
5562,后勤后勤后勤,0,6,很快马上就好了,6,13,物流,正面
5562,_, , ,我不知道它是否是个好一个。,33,46,真伪,中性
5562,_, , ,粘黏的粘粘的,27,33,使用体验,负面
5563,_, , ,还行,6,8,整体,正面
5564,_, , ,挺好用的,0,4,整体,正面
5564,_, , ,经济经济经济经济,5,13,价格,正面
5564,_, , ,真实,13,15,价格,正面
5565,_, , ,很好。不错。,0,6,整体,正面
5565,_, , ,这是自然的。,6,12,功效,正面
5565,_, , ,闻起来好香,13,18,气味,正面
5565,_, , ,这是一笔好交易,24,31,价格,正面
5566,_, , ,不错,13,15,整体,正面
5566,_, , ,相当不错,25,29,使用体验,正面
5566,后勤后勤后勤,30,36,你是一个楼梯。,36,43,物流,正面
5566,_, , ,是的。。是的。,44,51,整体,正面
5567,_, , ,喜欢,0,2,整体,正面
5568,_, , ,"衣服太裸了,我穿得一丝不挂",2,15,使用体验,负面
5569,_, , ,我喜欢它。,7,12,整体,正面
5570,交付。,2,5,"很快,我马上回来",6,14,物流,正面
5570,包装包装,17,21,很简单,21,24,包装,负面
5571,_, , ,这是很好的。,12,18,整体,正面
5572,送货,15,17,来吧。,17,20,物流,正面
5572,服务态度,20,24,好,24,25,物流,正面
5572,_, , ,不错嘛,2,5,整体,正面
5573,美白,3,5,不错,9,11,功效,正面
5573,孤立效应,5,9,很好,9,11,功效,正面
5573,_, , ,好用,0,2,整体,正面
5574,_, , ,不错,12,14,整体,正面
5575,_, , ,很好。不错。,7,13,整体,正面
5575,_, , ,利润丰厚,14,18,价格,正面
5575,分销服务的态度,19,26,很好,11,13,物流,正面
5576,_, , ,非常满意。,0,5,整体,正面
5576,闻起来怪怪的,9,15,没什么,6,9,气味,正面
5576,瓶口,16,18,放松点,18,21,包装,正面
5576,_, , ,没有异常的不适,24,31,使用体验,正面
5577,价格价格价格,2,8,这是值得的。,10,16,价格,正面
5577,礼品礼品,17,21,说得好,21,24,价格,正面
5577,_, , ,这是很好的。,25,31,整体,正面
5577,_, , ,易吸收,32,35,使用体验,正面
5578,孤立效应,9,13,好,13,14,功效,正面
5578,价格价格价格,17,23,"很公平,你觉得呢?",23,32,价格,正面
5579,湿保持效果,10,15,很不错,15,18,功效,正面
5579,补液,8,10,特别好,15,18,功效,正面
5580,_, , ,非常好很不错,11,17,整体,正面
5581,_, , ,不错,4,6,整体,正面
5581,价格价格价格,7,13,实际,13,15,价格,正面
5582,_, , ,很好。不错。,0,6,整体,正面
5582,_, , ,我喜欢它。,8,13,整体,正面
5583,清洁清洁能力,0,6,很不错,21,24,功效,正面
5584,后勤后勤后勤,2,8,"我不知道,我还不知道",10,20,物流,正面
5584,_, , ,好极了。不错。,21,28,整体,正面
5585,_, , ,很好不错,0,4,整体,正面
5586,包装包装,1,5,完美。完美。,5,11,包装,正面
5586,_, , ,-满了,17,20,其他,正面
5586,-卸下化妆品,21,27,很少见,29,32,其他,负面
5587,化妆效果,0,4,更厚一点,10,14,功效,中性
5587,持久性,15,18,很好,19,21,功效,正面
5588,_, , ,好价钱,6,9,价格,正面
5588,_, , ,喜欢,3,5,整体,正面
5588,_, , ,好用,0,2,整体,正面
5589,_, , ,不错嘛,10,13,整体,正面
5590,粉粉粉,0,3,"不太好,我感觉...",3,13,使用体验,负面
5591,_, , ,这不是便宜的。,0,7,价格,正面
5591,交付。,8,11,来吧。,11,14,物流,正面
5591,尝尝,15,17,光线和新鲜的。,17,24,气味,正面
5591,_, , ,这是很好的。,25,31,整体,正面
5591,_, , ,微小的。,34,38,使用体验,正面
5591,_, , ,它不紧。,39,43,使用体验,正面
5592,闻闻,7,9,_, , ,气味,正面
5592,_, , ,这是真实的。,17,23,真伪,正面
5593,_, , ,不错,1,3,整体,正面
5593,_, , ,这是非常好的。,8,15,整体,正面
5594,体液补充效应,17,23,没关系。,23,27,功效,正面
5595,交付速度,0,4,来吧。,4,7,物流,正面
5595,_, , ,满意,16,18,整体,正面
5595,_, , ,这是真实的。,9,15,真伪,正面
5596,_, , ,那很好。不错。,3,10,整体,正面
5596,_, , ,它很微妙的。,11,17,使用体验,正面
5596,_, , ,这是伟大的。,24,30,整体,正面
5596,价格价格价格,31,37,廉价的。,37,41,价格,正面
5596,_, , ,便宜一点,42,46,价格,正面
5596,_, , ,好用,47,49,整体,正面
5596,_, , ,说得好,50,53,整体,正面
5597,价格价格价格,0,6,便宜低劣低劣低劣,6,14,价格,正面
5597,活动活动活动活动,14,22,来吧。,22,25,价格,正面
5597,_, , ,很好来,34,37,整体,正面
5598,_, , ,好用,3,5,整体,正面
5598,_, , ,一点都不刺激,6,12,使用体验,正面
5598,_, , ,非常满意。,13,18,整体,正面
5599,水水,7,9,更多。,9,12,成分,正面
5599,_, , ,光线很亮,17,21,使用体验,正面
5600,活动活动活动活动,0,8,完美无缺,10,14,价格,正面
5600,商店服务。,24,29,很好,30,32,服务,正面
5600,_, , ,这是很好的。,17,23,整体,正面
5601,包包,0,2,"很美,我还得去洗手间",2,12,包装,正面
5601,粉粉粉,21,24,扭扭扭扭扭的,26,32,使用体验,正面
5601,_, , ,闻起来有点臭,33,39,气味,正面
5601,_, , ,很舒服,42,45,使用体验,正面
5602,_, , ,对!,12,14,整体,正面
5603,_, , ,不油腻。,11,15,使用体验,正面
5603,白效果,18,21,_, , ,功效,中性
5604,后勤后勤后勤,10,16,没得说,16,19,物流,正面
5605,_, , ,这是很好的。,0,6,整体,正面
5605,_, , ,重,23,24,使用体验,中性
5605,_, , ,不错,9,11,整体,正面
5605,_, , ,不错,29,31,整体,正面
5606,外观,0,2,粗鲁,7,9,包装,负面
5606,_, , ,薄薄的,19,22,其他,负面
5607,礼品礼品,13,17,预备就位,17,21,价格,正面
5607,后勤后勤后勤,28,34,不错的,34,37,物流,正面
5608,_, , ,这是很好的。,2,8,整体,正面
5609,_, , ,没有紧张。,5,10,使用体验,正面
5609,_, , ,湿多了,11,14,功效,正面
5610,_, , ,紧紧,9,11,使用体验,正面
5610,_, , ,白光灯,11,14,功效,正面
5611,闻闻。,13,16,光线很亮,9,13,气味,正面
5611,_, , ,不油腻。,17,21,使用体验,正面
5611,_, , ,很不错的。,30,35,整体,正面
5612,_, , ,我喜欢它。,2,7,整体,正面
5612,价格价格价格,8,14,完美无缺,15,19,价格,正面
5613,_, , ,非常喜欢,8,12,整体,正面
5613,_, , ,这是很好的。,13,19,使用体验,正面
5614,防太阳效应,0,5,_, , ,功效,中性
5614,_, , ,湿透了,12,15,功效,正面
5615,_, , ,没有血缘关系,0,6,功效,负面
5615,_, , ,有点亮,9,12,功效,负面
5616,_, , ,不错。,11,14,整体,正面
5617,_, , ,不错,3,5,整体,正面
5617,_, , ,我喜欢它。,6,11,整体,正面
5618,尝尝,7,9,味道不错,9,13,气味,正面
5618,_, , ,轻点颜色,14,18,功效,正面
5618,_, , ,很好,21,23,整体,正面
5619,交付。,10,13,马上就好了,13,18,物流,正面
5620,_, , ,还行吧,0,3,整体,正面
5620,_, , ,调制器器,10,14,使用体验,正面
5620,_, , ,仍然这样做。,19,25,使用体验,负面
